Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR)
2385,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.585,No,106.816666,-6.2,6999.2
2386,31,Jakarta,Mid End,Yes,Yes,No,Yes,No,Yes,Debit,97.825,No,106.816666,-6.2,5535.400000000001
2387,47,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.715000000000003,No,106.816666,-6.2,4306.900000000001
2388,22,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.065,No,106.816666,-6.2,5625.1
2389,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.845,No,106.816666,-6.2,5872.1
2390,72,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,110.69500000000001,No,106.816666,-6.2,8218.6
2391,47,Jakarta,High End,No,Yes,No,No,Yes,No,Debit,110.435,No,106.816666,-6.2,4399.2
2392,72,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Credit,86.45,No,106.816666,-6.2,5716.1
2393,66,Jakarta,Mid End,No,No,Yes,No,Yes,No,Debit,82.28999999999999,No,106.816666,-6.2,5441.8
2394,35,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,108.09500000000001,No,106.816666,-6.2,3031.6
2395,29,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110.37,No,106.816666,-6.2,5704.400000000001
2396,2,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.715000000000003,No,106.816666,-6.2,7317.7
2397,4,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,64.025,No,106.816666,-6.2,4253.6
2398,65,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,77.48,No,106.816666,-6.2,5683.6
2399,27,Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Debit,136.04500000000002,No,106.816666,-6.2,4035.2000000000003
2400,29,Jakarta,High End,No,No,Yes,No,No,No,Credit,97.89,No,106.816666,-6.2,6383.0
2401,29,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Credit,104.13,No,106.816666,-6.2,5925.400000000001
2402,20,Jakarta,High End,No,No,Yes,Yes,No,No,Digital Wallet,105.3,No,106.816666,-6.2,6163.3
2403,58,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.11,No,106.816666,-6.2,6679.400000000001
2404,14,Jakarta,High End,Yes,No,No,Yes,No,No,Digital Wallet,111.8,No,106.816666,-6.2,7142.2
2405,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.019999999999996,No,106.816666,-6.2,7165.6
2406,46,Jakarta,High End,Yes,No,No,No,Yes,No,Credit,115.89500000000001,No,106.816666,-6.2,7270.900000000001
2407,71,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,75.72500000000001,No,106.816666,-6.2,6791.2
2408,32,Jakarta,High End,No,No,No,No,No,Yes,Debit,111.34500000000001,No,106.816666,-6.2,3097.9
2409,26,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Credit,65.455,No,106.816666,-6.2,3263.0
2410,68,Jakarta,High End,No,No,Yes,No,No,No,Credit,104.455,No,106.816666,-6.2,7255.3
2411,2,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.26,No,106.816666,-6.2,5025.8
2412,61,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.715000000000003,No,106.816666,-6.2,5779.8
2413,9,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.625,No,106.816666,-6.2,2992.6
2414,22,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,34.125,No,106.816666,-6.2,7378.8
2415,5,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,105.10499999999999,No,106.816666,-6.2,6641.7
2416,65,Jakarta,Mid End,No,Yes,Yes,Yes,No,Yes,Credit,96.46000000000001,No,106.816666,-6.2,6206.2
2417,5,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455000000000002,No,106.816666,-6.2,2993.9
2418,25,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,98.15,No,106.816666,-6.2,7780.5
2419,72,Jakarta,High End,Yes,No,No,No,No,No,Debit,102.765,No,106.816666,-6.2,6095.7
2420,27,Jakarta,High End,No,No,Yes,No,No,Yes,Debit,117.19500000000001,No,106.816666,-6.2,7475.0
2421,32,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Credit,65.78,No,106.816666,-6.2,4013.1000000000004
2422,30,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,143.585,No,106.816666,-6.2,6477.900000000001
2423,70,Jakarta,High End,Yes,Yes,Yes,Yes,No,Yes,Credit,131.3,No,106.816666,-6.2,6532.5
2424,42,Jakarta,High End,No,Yes,No,No,No,No,Debit,103.155,No,106.816666,-6.2,3118.7000000000003
2425,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,116.80499999999999,No,106.816666,-6.2,7645.3
2426,47,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Digital Wallet,84.5,No,106.816666,-6.2,4271.8
2427,2,Jakarta,High End,Yes,No,Yes,No,No,No,Pulsa,104.58500000000001,No,106.816666,-6.2,7282.6
2428,61,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31.330000000000002,No,106.816666,-6.2,7761.0
2429,5,Jakarta,Mid End,No,No,No,No,No,No,Credit,57.265,No,106.816666,-6.2,7599.8
2430,72,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,144.04,No,106.816666,-6.2,7712.900000000001
2431,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,149.435,No,106.816666,-6.2,8148.400000000001
2432,3,Jakarta,High End,No,No,Yes,No,No,No,Digital Wallet,97.565,No,106.816666,-6.2,4608.5
2433,48,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.025000000000002,No,106.816666,-6.2,2966.6
2434,63,Jakarta,High End,No,No,Yes,Yes,Yes,No,Credit,117.065,No,106.816666,-6.2,5250.7
2435,27,Jakarta,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,73.71000000000001,No,106.816666,-6.2,5813.6
2436,70,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Credit,104.19500000000001,No,106.816666,-6.2,7429.5
2437,7,Jakarta,Mid End,Yes,No,Yes,Yes,No,Yes,Credit,92.755,No,106.816666,-6.2,4496.7
2438,0,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,106.816666,-6.2,7155.2
2439,2,Jakarta,High End,Yes,Yes,No,No,Yes,No,Pulsa,117.455,No,106.816666,-6.2,6969.3
2440,66,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.61,No,106.816666,-6.2,5981.3
2441,3,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.805000000000003,No,106.816666,-6.2,7324.2
2442,72,Jakarta,High End,Yes,Yes,No,Yes,No,No,Debit,117.455,No,106.816666,-6.2,7532.2
2443,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.040000000000003,No,106.816666,-6.2,4781.400000000001
2444,72,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Debit,86.905,No,106.816666,-6.2,8143.200000000001
2445,65,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.869999999999997,No,106.816666,-6.2,8205.6
2446,11,Jakarta,Mid End,No,No,No,No,Yes,No,Digital Wallet,46.54,No,106.816666,-6.2,3294.2000000000003
2447,22,Jakarta,High End,No,Yes,No,No,No,No,Digital Wallet,102.505,No,106.816666,-6.2,3177.2000000000003
2448,14,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.52,No,106.816666,-6.2,6588.400000000001
2449,41,Jakarta,High End,No,No,No,Yes,No,No,Pulsa,96.525,No,106.816666,-6.2,4260.1
2450,17,Jakarta,Mid End,Yes,Yes,No,No,No,Yes,Digital Wallet,84.24,No,106.816666,-6.2,4609.8
2451,11,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.585,No,106.816666,-6.2,3434.6
2452,72,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,143.845,No,106.816666,-6.2,5536.7
2453,3,Jakarta,Mid End,No,Yes,No,No,No,Yes,Digital Wallet,52.39,No,106.816666,-6.2,7346.3
2454,59,Jakarta,High End,Yes,Yes,Yes,Yes,No,Yes,Credit,139.1,No,106.816666,-6.2,6006.0
2455,71,Jakarta,Mid End,No,Yes,No,Yes,Yes,Yes,Credit,95.35499999999999,No,106.816666,-6.2,6661.2
2456,5,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,58.239999999999995,No,106.816666,-6.2,3239.6
2457,27,Jakarta,Mid End,Yes,Yes,No,No,No,No,Credit,71.175,No,106.816666,-6.2,4574.7
2458,63,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Debit,52.78,No,106.816666,-6.2,8327.800000000001
2459,72,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,71.89,No,106.816666,-6.2,8136.700000000001
2460,34,Jakarta,Mid End,Yes,No,No,Yes,No,No,Debit,79.105,No,106.816666,-6.2,3915.6
2461,24,Jakarta,Mid End,Yes,Yes,No,No,Yes,Yes,Pulsa,101.92000000000002,No,106.816666,-6.2,3257.8
2462,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Debit,90.54500000000002,No,106.816666,-6.2,5540.6
2463,60,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,77.805,No,106.816666,-6.2,7527.0
2464,68,Jakarta,Mid End,Yes,Yes,Yes,No,No,Yes,Credit,99.97000000000001,No,106.816666,-6.2,6961.5
2465,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.805000000000003,No,106.816666,-6.2,4238.0
2466,34,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,No,Credit,87.94500000000001,No,106.816666,-6.2,5541.900000000001
2467,6,Jakarta,Mid End,No,No,No,No,Yes,Yes,Credit,58.5,No,106.816666,-6.2,2951.0
2468,2,Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Digital Wallet,83.46000000000001,No,106.816666,-6.2,5679.7
2469,31,Jakarta,High End,No,No,No,Yes,No,No,Credit,106.21000000000001,No,106.816666,-6.2,6305.0
2470,20,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.215,No,106.816666,-6.2,4205.5
2471,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.0,No,106.816666,-6.2,3065.4
2472,70,Jakarta,High End,No,No,No,No,No,No,Credit,98.34500000000001,No,106.816666,-6.2,5435.3
2473,39,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,30.94,No,106.816666,-6.2,5161.0
2474,46,Jakarta,Mid End,No,Yes,No,Yes,Yes,No,Credit,83.46000000000001,No,106.816666,-6.2,6108.7
2475,72,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Debit,99.84,No,106.816666,-6.2,6656.0
2476,18,Jakarta,Mid End,No,No,Yes,Yes,No,No,Credit,71.76,No,106.816666,-6.2,2743.0
2477,71,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,141.115,No,106.816666,-6.2,5344.3
2478,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,32.825,No,106.816666,-6.2,3967.6
2479,34,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,39.519999999999996,No,106.816666,-6.2,6106.1
2480,5,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.065,No,106.816666,-6.2,2800.2000000000003
2481,25,Jakarta,High End,No,No,No,No,Yes,No,Digital Wallet,109.97999999999999,No,106.816666,-6.2,6336.2
2482,55,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,134.81,No,106.816666,-6.2,7659.6
2483,70,Jakarta,High End,Yes,Yes,No,Yes,No,No,Credit,114.4,No,106.816666,-6.2,6327.1
2484,61,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,138.255,No,106.816666,-6.2,7321.6
2485,43,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,102.89500000000001,No,106.816666,-6.2,4830.8
2486,47,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134.03,No,106.816666,-6.2,6537.7
2487,5,Jakarta,Mid End,No,No,Yes,Yes,Yes,No,Credit,83.135,No,106.816666,-6.2,4028.7000000000003
2488,62,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,33.54,No,106.816666,-6.2,8061.3
2489,14,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.215,No,106.816666,-6.2,2704.0
2490,34,Jakarta,Mid End,No,No,Yes,Yes,Yes,No,Pulsa,58.30500000000001,No,106.816666,-6.2,7239.7
2491,38,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.565000000000005,No,106.816666,-6.2,4903.6
2492,70,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,96.33,No,106.816666,-6.2,8222.5
2493,37,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,115.44,No,106.816666,-6.2,4869.8
2494,60,Jakarta,High End,Yes,Yes,No,No,No,Yes,Pulsa,121.22500000000001,No,106.816666,-6.2,5658.900000000001
2495,62,Jakarta,Mid End,Yes,No,Yes,Yes,No,Yes,Credit,92.82000000000001,No,106.816666,-6.2,6925.1
2496,36,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,102.96000000000001,No,106.816666,-6.2,6279.0
2497,44,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.52,No,106.816666,-6.2,3125.2000000000003
2498,72,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Credit,136.5,No,106.816666,-6.2,7381.400000000001
2499,13,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,40.105000000000004,No,106.816666,-6.2,3177.2000000000003
2500,15,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.715000000000003,No,106.816666,-6.2,3911.7000000000003
2501,65,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,110.30499999999999,No,106.816666,-6.2,7064.2
2502,12,Jakarta,Mid End,Yes,No,No,Yes,No,No,Credit,43.095,No,106.816666,-6.2,5046.6
2503,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,119.60000000000001,No,106.816666,-6.2,7647.900000000001
2504,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,116.74,No,106.816666,-6.2,7490.6
2505,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,150.54,No,106.816666,-6.2,7593.3
2506,52,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,Yes,Digital Wallet,110.69500000000001,No,106.816666,-6.2,5618.6
2507,2,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.305,No,106.816666,-6.2,7777.900000000001
2508,5,Jakarta,Mid End,Yes,No,No,Yes,Yes,No,Pulsa,83.655,No,106.816666,-6.2,6202.3
2509,68,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.650000000000002,No,106.816666,-6.2,5461.3
2510,72,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,Yes,Credit,111.865,No,106.816666,-6.2,7754.5
2511,66,Jakarta,High End,Yes,Yes,No,Yes,No,No,Pulsa,115.7,No,106.816666,-6.2,5834.400000000001
2512,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,84.24,No,106.816666,-6.2,5246.8
2513,26,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.740000000000002,No,106.816666,-6.2,7569.900000000001
2514,64,Jakarta,High End,Yes,No,Yes,No,No,Yes,Debit,121.42000000000002,No,106.816666,-6.2,8123.700000000001
2515,62,Jakarta,Mid End,No,No,No,Yes,Yes,No,Debit,50.7,No,106.816666,-6.2,6483.1
2516,5,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.650000000000002,No,106.816666,-6.2,6841.900000000001
2517,3,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,34.32,No,106.816666,-6.2,5609.5
2518,72,Jakarta,High End,Yes,No,Yes,Yes,Yes,No,Debit,127.66000000000001,No,106.816666,-6.2,5631.6
2519,57,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,126.815,No,106.816666,-6.2,7582.900000000001
2520,66,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.935,No,106.816666,-6.2,8296.6
2521,45,Bandung,High End,No,No,Yes,No,Yes,Yes,Debit,129.61,No,107.60981,-6.914744,4332.900000000001
2522,3,Bandung,Mid End,No,No,No,No,Yes,No,Credit,45.239999999999995,No,107.60981,-6.914744,3244.8
2523,51,Bandung,Mid End,Yes,No,Yes,Yes,Yes,Yes,Debit,78.19500000000001,No,107.60981,-6.914744,7025.2
2524,60,Bandung,Mid End,Yes,No,Yes,Yes,No,No,Pulsa,84.175,No,107.60981,-6.914744,8330.4
2525,33,Bandung,Mid End,No,Yes,No,No,No,No,Debit,71.045,No,107.60981,-6.914744,6761.3
2526,26,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.090000000000003,No,107.60981,-6.914744,2949.7000000000003
2527,67,Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,144.625,No,107.60981,-6.914744,7343.7
2528,49,Bandung,Mid End,Yes,No,No,Yes,No,No,Credit,46.54,No,107.60981,-6.914744,6324.5
2529,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.065,No,107.60981,-6.914744,6978.400000000001
2530,7,Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,109.655,No,107.60981,-6.914744,2739.1
2531,27,Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,143.65,No,107.60981,-6.914744,6496.1
2532,37,Bandung,High End,No,No,No,No,Yes,Yes,Credit,118.56,No,107.60981,-6.914744,6841.900000000001
2533,31,Bandung,High End,Yes,No,Yes,Yes,No,No,Pulsa,116.09,No,107.60981,-6.914744,2771.6
2534,32,Bandung,High End,No,No,Yes,No,No,No,Credit,105.42999999999999,No,107.60981,-6.914744,2785.9
2535,63,Bandung,High End,No,No,No,Yes,No,No,Credit,105.56,No,107.60981,-6.914744,7881.900000000001
2536,30,Bandung,High End,Yes,Yes,No,No,No,Yes,Credit,122.59,No,107.60981,-6.914744,5484.7
2537,71,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,150.93,No,107.60981,-6.914744,6535.1
2538,53,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137.215,No,107.60981,-6.914744,7450.3
2539,50,Bandung,High End,Yes,Yes,No,No,No,Yes,Credit,122.72000000000001,No,107.60981,-6.914744,7212.400000000001
2540,2,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.35,No,107.60981,-6.914744,6286.8
2541,56,Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,137.28,No,107.60981,-6.914744,5454.8
2542,67,Bandung,Mid End,Yes,Yes,Yes,No,Yes,Yes,Credit,105.755,No,107.60981,-6.914744,5484.7
2543,4,Bandung,Mid End,No,No,No,No,Yes,No,Pulsa,73.32000000000001,No,107.60981,-6.914744,6947.2
2544,19,Bandung,Mid End,No,Yes,No,Yes,No,Yes,Debit,84.955,No,107.60981,-6.914744,2666.3
2545,8,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.935,No,107.60981,-6.914744,7694.7
2546,71,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,144.625,No,107.60981,-6.914744,5669.3
2547,15,Bandung,High End,No,Yes,No,No,Yes,No,Credit,115.7,No,107.60981,-6.914744,5787.6
2548,72,Bandung,High End,Yes,No,Yes,No,Yes,Yes,Debit,137.93,No,107.60981,-6.914744,8167.900000000001
2549,12,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.065,No,107.60981,-6.914744,5223.400000000001
2550,72,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.76,No,107.60981,-6.914744,8448.7
2551,23,Bandung,High End,Yes,No,No,No,No,No,Debit,98.02000000000001,No,107.60981,-6.914744,3238.3
2552,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,85.215,No,107.60981,-6.914744,5545.8
2553,26,Bandung,High End,No,No,Yes,No,No,No,Pulsa,104.91000000000001,No,107.60981,-6.914744,5851.3
2554,21,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Digital Wallet,135.915,No,107.60981,-6.914744,4512.3
2555,60,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.395,No,107.60981,-6.914744,5851.3
2556,12,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.585,No,107.60981,-6.914744,6347.900000000001
2557,16,Bandung,High End,No,No,No,No,No,No,Pulsa,98.02000000000001,No,107.60981,-6.914744,7061.6
2558,63,Bandung,Mid End,Yes,Yes,No,No,Yes,Yes,Credit,103.61000000000001,No,107.60981,-6.914744,5213.0
2559,22,Bandung,High End,Yes,Yes,No,No,No,No,Pulsa,106.21000000000001,No,107.60981,-6.914744,7282.6
